img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
575,0,7,9,0.057349458595823584,0.6664783034198992,0,7,9,0,7,9
576,0,8,9,0.17376793124718468,0.8888779852605101,0,8,9,0,8,9
577,0,9,10,0.08684911292832495,0.7998837755724127,0,9,10,0,8,10
578,0,8,9,0.04082998010175858,0.6831418172057471,0,8,9,0,8,9
579,0,6,9,0.025890416927952173,0.5580216481156082,0,6,9,0,6,9
580,0,6,9,0.049562492104614116,0.7316635129386387,0,6,9,0,6,9
581,0,9,10,0.0006349681887298183,0.37259550677507786,0,9,10,0,9,10
582,0,2,8,0.000853848150300423,0.3870874122663346,0,2,8,0,2,8
583,0,6,8,0.04444265790723786,0.6877772434801523,0,3,8,0,6,8
584,0,5,8,0.03529417494920128,0.6314181899183973,0,5,8,0,4,8
585,0,2,9,1.8360203790285815e-05,0.22223906745932354,0,2,9,0,2,9
586,0,4,8,0.002639029200544691,0.13129859442740627,0,4,8,0,4,8
587,0,5,9,0.0037733417138997114,0.49868694439105077,0,5,9,0,5,9
588,0,4,9,0.001357456055513194,0.3231982169916113,0,4,9,0,4,9
589,0,6,9,0.06482208526478658,0.7082777438965454,0,6,9,0,6,9
590,0,7,9,0.27786073417775975,0.7363770937068974,0,7,9,0,7,9
591,0,3,8,0.0004303049106574365,0.38253705621808665,0,3,8,0,3,8
592,0,7,9,0.996693818172382,0.9967136313527303,0,7,9,0,7,9
593,0,4,9,0.0047875242624785186,0.6656418487872329,0,4,9,0,4,9
594,0,9,10,0.2944496638842274,0.8231362826979811,0,9,10,0,9,10
595,0,5,10,0.015331195270049634,0.5622249771377301,0,5,10,0,5,10
596,0,4,10,0.0012714400472939814,0.5013509025583015,0,4,10,0,4,10
597,0,7,9,0.11210647590737077,0.7778845810760688,0,7,9,0,7,9
598,0,5,8,0.054210132050231515,0.6298977280793385,0,5,8,0,5,8
599,0,4,8,0.0062403491027087496,0.6245543575682229,0,4,8,0,4,8
600,0,5,10,0.003955782903759358,0.5089803408955282,0,5,10,0,5,10
601,0,2,9,0.016669070808216845,0.47130435422987926,0,2,9,0,2,9
602,0,6,9,0.006624122030500947,0.556543345634862,0,6,9,0,6,9
603,0,3,10,0.000788235205494682,0.3350056259949671,0,3,10,0,3,10
604,0,6,10,0.03955375006490442,0.6827407459184022,0,6,10,0,6,10
605,0,5,10,0.009248609691483858,0.5306879646701035,0,5,10,0,5,10
606,0,7,10,0.04767709220408944,0.6286799560699984,0,7,10,0,7,10
607,0,4,10,0.000344706744912405,0.5001764346513269,0,4,10,0,4,10
608,0,5,10,0.005077086093500929,0.5027202827082276,0,5,10,0,5,10
609,0,7,9,0.19631682698001868,0.8002703290362945,0,7,9,0,7,9
610,0,7,10,0.08573795886080392,0.6129443957373637,0,7,10,0,7,10
611,0,1,9,5.8084882407775255e-05,0.3645078857966826,0,1,9,0,1,9
