source,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
Sys_DiT_noexpert_3,585,0.258,0.5820000000000001,0.12422,0.2894126640729172
Sys_DiT_noexpert_3,590,0.962,0.7464,0.718536,0.8353865425253586
Sys_DiT_noexpert_3,605,0.502,0.5288,0.26463200000000003,0.48594127850575547
Sys_DiT_noexpert_3,606,0.7060000000000001,0.5948,0.442396,0.6251488531545334
Sys_DiT_noexpert_3,626,0.7204,0.6868000000000001,0.543528,0.6962143415002557
Sys_DiT_noexpert_3,632,0.768,0.7008,0.5435760000000001,0.7238256382258339
Sys_DiT_noexpert_3,633,0.908,0.77,0.6965,0.8284804185157124
Sys_DiT_noexpert_3,634,0.36,0.7436,0.275484,0.4187801008711601
Sys_DiT_noexpert_3,645,0.9720000000000001,0.7220000000000001,0.7032400000000001,0.8064623825576707
Sys_DiT_noexpert_3,654,0.9508000000000001,0.772,0.743764,0.8433959393232205
Sys_DiT_noexpert_3,679,0.8699999999999999,0.7336,0.644832,0.7875976120568302
Sys_DiT_noexpert_3,687,0.9259999999999999,0.9096,0.8515280000000001,0.915405292560421
Sys_DiT_noexpert_3,730,0.8380000000000001,0.6596,0.57398,0.7368618415648414
Sys_DiT_noexpert_3,743,0.61,0.8032,0.521504,0.6728204139070202
Sys_DiT_noexpert_3,746,0.6220000000000001,0.74,0.48652000000000006,0.6348846028598605
Sys_DiT_noexpert_3,755,0.874,0.8507999999999999,0.802416,0.8614702619895318
Sys_DiT_noexpert_3,756,0.818,0.7916000000000001,0.655756,0.799818958167858
Sys_DiT_noexpert_3,806,0.9800000000000001,1.0,0.9800000000000001,0.9897004287104494
Sys_DiT_noexpert_3,810,0.792,0.8539999999999999,0.68166,0.8137909702914603
Sys_DiT_noexpert_3,819,0.6972,0.6428,0.4413640000000001,0.6415732866295409
Sys_DiT_noexpert_3,836,0.06,0.4928,0.023023999999999996,0.087983181796315
Sys_DiT_noexpert_3,903,0.77,0.5788,0.4827159999999999,0.6415145217529682
Sys_DiT_noexpert_3,917,0.8148,0.6684,0.565496,0.720894053790023
Sys_DiT_noexpert_3,919,0.462,0.26399999999999996,0.1212,0.3299498743399968
Sys_DiT_noexpert_3,920,0.7356,0.624,0.46663200000000005,0.6636353996923325
Sys_DiT_noexpert_3,922,0.518,0.3176,0.17799199999999998,0.3883952353411728
Sys_DiT_noexpert_3,928,0.9460000000000001,0.898,0.8540199999999999,0.9207839256948966
Sys_DiT_noexpert_3,931,0.908,0.8408,0.785416,0.8613315021309529
Sys_DiT_noexpert_3,943,0.9560000000000001,0.8800000000000001,0.84566,0.914608086100165
Sys_DiT_noexpert_3,952,1.0,0.974,0.974,0.986096256684492
Sys_DiT_noexpert_3,960,0.9708,0.8400000000000001,0.817244,0.8937965881917986
Sys_DiT_noexpert_3,962,0.968,0.97,0.9402999999999999,0.9686677248677249
Sys_DiT_noexpert_3,968,0.7128,0.73,0.5961040000000001,0.7113003033111193
Sys_DiT_noexpert_3,971,0.716,0.7016,0.542792,0.7045167866090942
Sys_DiT_noexpert_3,972,0.6799999999999999,0.742,0.57942,0.6984656623625061
Sys_DiT_noexpert_3,981,0.752,0.5808,0.43121600000000004,0.6418057498402823
Sys_DiT_noexpert_3,982,0.5900000000000001,0.5244,0.316964,0.5451430374706425
Sys_DiT_noexpert_3,983,0.9280000000000002,0.834,0.77966,0.8736110248447206
Sys_DiT_noexpert_3,985,0.7588,0.938,0.733504,0.8094305788391271
Sys_DiT_noexpert_3,991,0.9120000000000001,0.974,0.8930199999999999,0.9401957650273223
Sys_DiT_noexpert_3,999,0.874,0.7516,0.662012,0.8039655122400775
User_DiT_1,4,1.0,0.8,0.8,0.8833333333333334
User_DiT_1,7,0.922,0.68,0.6176,0.7642974321066637
User_DiT_1,10,0.658,0.8,0.55392,0.6882205499508016
User_DiT_1,25,0.9332,0.76,0.73328,0.8332958098811758
User_DiT_1,35,0.9199999999999999,0.76,0.7040000000000001,0.8304761904761906
User_DiT_1,39,0.95,0.76,0.73,0.8388888888888889
User_DiT_1,49,1.0,0.8400000000000001,0.8400000000000001,0.9055555555555556
User_DiT_1,51,0.8,0.8,0.76,0.7777777777777778
User_DiT_1,52,0.8572,0.76,0.7028800000000001,0.7944833171363783
User_DiT_1,64,0.722,0.72,0.5204,0.7122145670436206
User_DiT_1,80,0.8248,0.52,0.52,0.6198412698412699
User_DiT_1,97,1.0,0.8800000000000001,0.8800000000000001,0.9277777777777778
User_DiT_1,106,0.9667999999999999,0.6799999999999999,0.65344,0.7911070311437508
User_DiT_1,116,1.0,0.8800000000000001,0.8800000000000001,0.9333333333333333
User_DiT_1,118,0.7188000000000001,0.64,0.4817600000000001,0.655937865617694
User_DiT_1,129,0.7716,0.64,0.49727999999999994,0.6907034961192923
User_DiT_1,144,0.9304,0.6,0.55824,0.7209541293569618
User_DiT_1,147,1.0,0.8,0.8,0.8833333333333334
