class_id,batch_idx,num_images,vendi_score
51,6,50,7.459035873413086
51,7,50,7.558974742889404
51,8,50,7.215392112731934
51,9,50,6.793255805969238
51,10,50,8.12542724609375
51,11,50,8.194226264953613
51,12,50,7.3687028884887695
51,13,50,6.388417720794678
51,14,50,6.691137313842773
51,15,50,7.896597862243652
51,16,50,6.322809219360352
51,17,50,7.090906620025635
51,18,50,8.088720321655273
51,19,50,6.125303268432617
51,20,50,6.643143653869629
51,21,50,7.86666202545166
51,22,50,6.360551357269287
51,23,50,7.478553771972656
51,24,50,6.874800205230713
52,0,50,15.796027183532715
52,1,50,14.652263641357422
52,2,50,14.727605819702148
52,3,50,17.670686721801758
52,4,50,17.117431640625
52,5,50,20.161035537719727
52,6,50,17.369997024536133
52,7,50,16.0387020111084
52,8,50,16.947710037231445
52,9,50,19.306602478027344
52,10,50,16.767963409423828
52,11,50,17.74997901916504
52,12,50,15.668203353881836
52,13,50,18.87873077392578
52,14,50,17.042387008666992
52,15,50,16.319622039794922
52,16,50,17.224613189697266
52,17,50,15.51616382598877
52,18,50,18.239110946655273
52,19,50,18.51352882385254
52,20,50,16.76894760131836
52,21,50,16.773645401000977
52,22,50,14.33924674987793
52,23,50,15.303681373596191
52,24,50,15.287299156188965
52,25,50,17.00284767150879
64,0,50,10.39033317565918
64,1,50,9.799715995788574
64,2,50,9.853254318237305
64,3,50,8.750088691711426
64,4,50,9.897173881530762
64,5,50,9.642109870910645
64,6,50,10.44550609588623
64,7,50,9.559097290039062
64,8,50,9.480284690856934
64,9,50,9.898428916931152
64,10,50,11.475442886352539
64,11,50,8.032764434814453
64,12,50,9.7758150100708
64,13,50,9.347606658935547
64,14,50,12.148369789123535
64,15,50,9.903566360473633
64,16,50,10.376773834228516
64,17,50,10.011730194091797
64,18,50,9.983353614807129
64,19,50,8.849783897399902
64,20,50,9.266202926635742
64,21,50,10.732428550720215
64,22,50,10.600878715515137
64,23,50,9.055227279663086
64,24,50,10.394012451171875
64,25,50,9.348630905151367
80,0,50,5.776004791259766
80,1,50,7.681248188018799
80,2,50,5.81893253326416
